"","intcpt","slp","rsq","resid.mean","resid.med","resid.prop.pos","source"
"(Intercept)40",190.361680747739,0.460375255009897,0.177753346605669,28.1499436466105,55.1734104865684,0.667172845020098,"HEALS: Primary water"
"(Intercept)41",190.806482293324,0.450469545531636,0.157720423816121,25.6170790332462,54.7561045578885,0.66636891469406,"HEALS: Primary water"
"(Intercept)42",190.323857121746,0.46346905550228,0.174152103320858,29.042119537453,55.1855249017706,0.668959356855739,"HEALS: Primary water"
"(Intercept)43",193.032592347678,0.435668453952271,0.200709122124806,23.3939661815521,53.7366022275384,0.666636891469406,"HEALS: Primary water"
"(Intercept)44",190.684558381556,0.448265969740086,0.135345216518895,24.8327580385054,54.1382977453662,0.666011612326932,"HEALS: Primary water"
"(Intercept)45",190.788877344202,0.454275108207989,0.174654175128802,26.743430024082,54.213939678788,0.670656543099598,"HEALS: Primary water"
"(Intercept)46",191.644606276576,0.440693801108964,0.186503496530481,23.5166044830181,55.0710056218691,0.667887449754355,"HEALS: Primary water"
"(Intercept)47",191.807864738508,0.457311064483771,0.191200454160573,28.6750289059617,56.1900465656215,0.67074586869138,"HEALS: Primary water"
"(Intercept)48",192.155550879826,0.445310294770847,0.166323550258449,25.4152716901018,54.0044884615466,0.66985261277356,"HEALS: Primary water"
"(Intercept)49",189.656877103308,0.451794927354093,0.171785960874827,24.8658849423122,54.6844994484006,0.669048682447521,"HEALS: Primary water"
"(Intercept)50",189.115797636891,0.45190603183587,0.187689449506299,24.3582035940414,55.5024570442548,0.668334077713265,"HEALS: Primary water"
"(Intercept)51",191.136579695235,0.45374709329036,0.161623905125604,26.9324105637086,54.5697884205087,0.662706565430996,"HEALS: Primary water"
"(Intercept)52",187.635193481626,0.449500135694697,0.184541536374026,22.1543846567137,54.6287233984264,0.666458240285842,"HEALS: Primary water"
"(Intercept)53",188.913205779191,0.460726867195638,0.203255678600929,26.8071636521426,55.1489296755658,0.666726217061188,"HEALS: Primary water"
"(Intercept)54",190.820883714806,0.452702747034642,0.167357611638305,26.302783056145,54.1478101873429,0.664582402858419,"HEALS: Primary water"
"(Intercept)55",192.136533477579,0.448291200711885,0.185273371815895,26.2923175898415,56.0837803022143,0.669227333631085,"HEALS: Primary water"
"(Intercept)56",191.336279665428,0.44586818697676,0.141818432814677,24.7637034297968,54.838920347774,0.668423403305047,"HEALS: Primary water"
"(Intercept)57",194.048066242818,0.438904407867156,0.194012330702247,25.3821710542564,54.4151771718741,0.669405984814649,"HEALS: Primary water"
"(Intercept)58",189.981587426432,0.452901924151959,0.157145421029614,25.5233596080906,55.0617218305013,0.667798124162573,"HEALS: Primary water"
"(Intercept)59",188.948264581051,0.455582971013065,0.18035296232421,25.2959621258946,54.6433159496179,0.66636891469406,"HEALS: Primary water"
"(Intercept)60",193.584236703684,0.434757095204223,0.202228392536931,23.6716551879996,54.8545472187101,0.667351496203662,"HEALS: Primary water"
"(Intercept)61",192.765878406434,0.446485527526401,0.184104491792711,26.378875356371,53.4546119727982,0.662349263063868,"HEALS: Primary water"
"(Intercept)62",192.650173634603,0.447317478320231,0.168386889649353,26.5132558237792,54.2432675839408,0.668780705672175,"HEALS: Primary water"
"(Intercept)63",190.456914683636,0.454311727208336,0.162725820693586,26.4224750715768,54.6365503269426,0.664046449307727,"HEALS: Primary water"
"(Intercept)64",189.436758971485,0.467140326739633,0.162635735477052,29.2586091865089,53.2531850033808,0.670388566324252,"HEALS: Primary water"
"(Intercept)65",191.241445392457,0.452788464488439,0.184437618112754,26.7491114859847,53.1217317619184,0.668691380080393,"HEALS: Primary water"
"(Intercept)66",190.562255863719,0.454879022488942,0.174240792068575,26.6983457793956,54.5928695779865,0.667530147387226,"HEALS: Primary water"
"(Intercept)67",192.346646252013,0.446407064628621,0.190274132056673,25.9360571765422,53.5847579458374,0.664582402858419,"HEALS: Primary water"
"(Intercept)68",189.365594649768,0.453824881117565,0.194091503310648,25.184808616762,56.230347981008,0.66592228673515,"HEALS: Primary water"
"(Intercept)69",190.357923800681,0.448973688384558,0.174590899292758,24.7188643887403,55.7185455981342,0.669584635998213,"HEALS: Primary water"
"(Intercept)70",187.542629468247,0.452251757914226,0.199222612403873,22.8889610297235,53.16071133352,0.665564984368021,"HEALS: Primary water"
"(Intercept)71",193.238288043374,0.454823303233629,0.182272720483786,29.3576286952743,55.9978674891038,0.669048682447521,"HEALS: Primary water"
"(Intercept)72",190.402538477331,0.448932411897453,0.186658788785616,24.7510713121554,54.847758623443,0.67029924073247,"HEALS: Primary water"
"(Intercept)73",190.532867738172,0.445642169701486,0.198033573233965,23.8923504839382,55.0928402137093,0.669138008039303,"HEALS: Primary water"
"(Intercept)74",192.687434741354,0.449799407837461,0.171677977583179,27.2965874213488,54.6573398985631,0.668423403305047,"HEALS: Primary water"
"(Intercept)75",189.257743390166,0.453399525241465,0.173208804427391,24.9490949561329,53.9515767642498,0.668512728896829,"HEALS: Primary water"
"(Intercept)76",188.079736320461,0.457442123147336,0.154578608025608,24.9862968530305,55.704083541191,0.669584635998213,"HEALS: Primary water"
"(Intercept)77",191.037905261785,0.451209472743065,0.176499049000369,26.0709248602002,54.679490095845,0.667530147387226,"HEALS: Primary water"
"(Intercept)78",188.060538099381,0.457992537457028,0.183571872978938,25.1325537229739,54.249431651949,0.670656543099598,"HEALS: Primary water"
"(Intercept)79",190.551484095059,0.443883854897526,0.175678788784178,23.3824156552676,54.9886896655001,0.663689146940598,"HEALS: Primary water"
"(Intercept)80",188.969409013275,0.46379245178664,0.153574745131459,27.7848846749367,55.3011971318892,0.66681554265297,"HEALS: Primary water"
"(Intercept)81",192.646946611967,0.450510403478656,0.169765839111822,27.4698252915578,55.2827945481852,0.667351496203662,"HEALS: Primary water"
"(Intercept)82",189.681590168384,0.459943849945932,0.201507638210862,27.3401722743179,55.6584393797497,0.67029924073247,"HEALS: Primary water"
"(Intercept)83",191.345638167943,0.444515521872187,0.181738565913893,24.3664494513863,55.6062674844206,0.666994193836534,"HEALS: Primary water"
"(Intercept)84",190.184935600765,0.450870698448151,0.197021208833623,25.1161193078993,54.3866960592874,0.665029030817329,"HEALS: Primary water"
"(Intercept)85",191.778746670022,0.442847526043233,0.191119867737008,24.2981567419669,54.7190735298704,0.668870031263957,"HEALS: Primary water"
"(Intercept)86",188.842314559517,0.464406152003481,0.19716491968548,27.8422691190756,55.4228299409198,0.671817775792765,"HEALS: Primary water"
"(Intercept)87",193.033958454897,0.444245716246696,0.187330817576787,25.9736658979461,54.9017086560318,0.666904868244752,"HEALS: Primary water"
"(Intercept)88",187.107755219494,0.453244420264968,0.1736914862014,22.7524820746717,53.5433364383447,0.667083519428316,"HEALS: Primary water"
"(Intercept)89",191.17789748653,0.446137087892973,0.196809678468767,24.6861531347802,54.2523776158241,0.666994193836534,"HEALS: Primary water"
"(Intercept)90",190.443304245738,0.444832213409202,0.198827792812326,23.559313321389,53.6511340234386,0.669138008039303,"HEALS: Primary water"
"(Intercept)91",193.207298029182,0.443423892391347,0.201724351834602,25.8999644008111,55.1707742267389,0.668870031263957,"HEALS: Primary water"
"(Intercept)92",191.362750594469,0.447506822853224,0.1784635203783,25.2827499393043,54.301028875835,0.666904868244752,"HEALS: Primary water"
"(Intercept)93",188.58872084096,0.454088035679637,0.183665501581113,24.487039332044,53.563359889136,0.671549799017419,"HEALS: Primary water"
"(Intercept)94",194.128689736874,0.435455315741233,0.188486473338445,24.4259940117138,55.1284429188543,0.668959356855739,"HEALS: Primary water"
"(Intercept)95",189.592125512232,0.453503735603618,0.175479830467011,25.3148028171053,54.7217564845955,0.666279589102278,"HEALS: Primary water"
"(Intercept)96",189.928044656544,0.454967492245318,0.149473395256792,26.0907286693156,54.049494627526,0.662349263063868,"HEALS: Primary water"
"(Intercept)97",193.470439216098,0.438769889707233,0.191531333481945,24.7641077343616,52.7968920571927,0.661456007146047,"HEALS: Primary water"
"(Intercept)98",191.40315606017,0.449849469546536,0.164747960581845,26.0273573398922,54.0641838446312,0.663510495757034,"HEALS: Primary water"
"(Intercept)99",191.25152406538,0.444667629316947,0.206922986754426,24.3180589985806,54.661859801038,0.666011612326932,"HEALS: Primary water"
"(Intercept)100",190.512712788558,0.461971505078805,0.155761016446081,28.7808100518283,53.9021445821242,0.667530147387226,"HEALS: Primary water"
"(Intercept)101",188.140094857405,0.457703002197628,0.199718108604738,25.1250758929508,53.8104035345136,0.664582402858419,"HEALS: Primary water"
"(Intercept)102",193.633653181743,0.441134121682322,0.164374961487232,25.6380121921481,55.482329767572,0.666547565877624,"HEALS: Primary water"
"(Intercept)103",188.67937791124,0.45371163321772,0.166424462036917,24.4645494464756,53.0390449596782,0.669495310406431,"HEALS: Primary water"
"(Intercept)104",193.315018075181,0.438084426741076,0.18168727656437,24.4026357414567,55.9657656120035,0.665564984368021,"HEALS: Primary water"
"(Intercept)105",190.142142962006,0.458452443338223,0.159266771080216,27.3524067526526,54.5460943413628,0.667530147387226,"HEALS: Primary water"
"(Intercept)106",192.25628800161,0.444046613996505,0.161441520095036,25.1361451094688,54.485158839282,0.670031263957124,"HEALS: Primary water"
"(Intercept)107",191.458690665724,0.446773978260479,0.179298463857254,25.1583961943106,54.4527299198068,0.668244752121483,"HEALS: Primary water"
"(Intercept)108",187.907928465963,0.451767361232707,0.191824873937127,23.1086499013575,53.7018774857542,0.666100937918714,"HEALS: Primary water"
"(Intercept)109",189.890857089734,0.459408957953003,0.200810755840569,27.3886501285569,55.2418972318532,0.67029924073247,"HEALS: Primary water"
"(Intercept)110",190.415493981329,0.453155949273543,0.196368623462111,26.0336263681543,54.5523821365943,0.667083519428316,"HEALS: Primary water"
"(Intercept)111",190.460212257629,0.46102335547783,0.154119139762686,28.4432948042192,55.2322143468905,0.669763287181778,"HEALS: Primary water"
"(Intercept)112",190.307126669098,0.452692441711385,0.146127084773595,25.7859282199789,54.188865467333,0.665654309959803,"HEALS: Primary water"
"(Intercept)113",189.399832436314,0.453284185751321,0.19076080520154,25.05651283639,54.5216611067055,0.667351496203662,"HEALS: Primary water"
"(Intercept)114",190.921729575141,0.438973638873807,0.192343529821104,22.2766452962977,54.1603606204145,0.666547565877624,"HEALS: Primary water"
"(Intercept)115",194.388739303892,0.441887880004715,0.157135919827584,26.6196788185545,56.1625028144142,0.669316659222867,"HEALS: Primary water"
"(Intercept)116",191.250086694828,0.446550039869103,0.155069358522642,24.88247611939,53.6813946761627,0.667976775346137,"HEALS: Primary water"
"(Intercept)117",193.225008054531,0.443097656670731,0.175382322041727,25.8196076428327,54.8902952554763,0.672621706118803,"HEALS: Primary water"
"(Intercept)118",192.67470944819,0.449910366168524,0.166743720908029,27.3172163132816,53.5133789503928,0.669316659222867,"HEALS: Primary water"
"(Intercept)119",188.990160010419,0.457385206578375,0.182999765062936,25.8796113655331,53.6267460586838,0.66288521661456,"HEALS: Primary water"
"(Intercept)120",194.822053949991,0.449635190970916,0.171363631074469,29.3818428759496,55.4367700354443,0.666636891469406,"HEALS: Primary water"
"(Intercept)121",191.281114206278,0.449654582731407,0.184552391681833,25.8467323147994,54.4784970854492,0.666279589102278,"HEALS: Primary water"
"(Intercept)122",190.69675329583,0.449981195394698,0.163634279959676,25.3605514970249,54.0368325742949,0.667887449754355,"HEALS: Primary water"
"(Intercept)123",190.520391554342,0.45657678027449,0.18587222261532,27.1668291553815,54.4956168485381,0.667083519428316,"HEALS: Primary water"
"(Intercept)124",188.942456064893,0.456072081049725,0.159355252848638,25.437180575083,52.2261735771685,0.669316659222867,"HEALS: Primary water"
"(Intercept)125",192.173612591589,0.445480050463466,0.162193933209001,25.4843621325489,53.1840617696769,0.666190263510496,"HEALS: Primary water"
"(Intercept)126",192.387645394584,0.446878270657276,0.181432705218907,26.1187013217739,54.7280299447652,0.667530147387226,"HEALS: Primary water"
"(Intercept)127",190.027398298328,0.457748653786694,0.177529206266714,27.0261022471258,54.2880242202326,0.667708798570791,"HEALS: Primary water"
"(Intercept)128",193.010715981364,0.446636158485435,0.176123327415697,26.6689927479736,54.0365269468037,0.668334077713265,"HEALS: Primary water"
"(Intercept)129",192.283620203218,0.443179357267253,0.168107783691658,24.9027790724022,55.8540586314935,0.668959356855739,"HEALS: Primary water"
"(Intercept)130",190.712864683249,0.463937773275691,0.157864368121145,29.5720241296076,54.7996846155454,0.66726217061188,"HEALS: Primary water"
"(Intercept)131",192.054597180312,0.44881121242685,0.201230038051995,26.3666973332696,53.7979229276298,0.668512728896829,"HEALS: Primary water"
"(Intercept)132",190.785982419309,0.451649153251926,0.151350076872776,25.9511704176637,53.8545440940638,0.669405984814649,"HEALS: Primary water"
"(Intercept)133",187.850674380463,0.463563583370418,0.174039232165252,26.5973519677082,53.9519769918897,0.668334077713265,"HEALS: Primary water"
"(Intercept)134",191.50962893856,0.440330923678405,0.180619666902162,23.2725458270829,54.2215120608388,0.666458240285842,"HEALS: Primary water"
"(Intercept)135",193.399445073459,0.445496678612359,0.196893111268701,26.7151930525771,55.1807440338749,0.668423403305047,"HEALS: Primary water"
"(Intercept)136",190.198556802594,0.449883107771152,0.167517325419378,24.8328697662214,53.4155396873934,0.664671728450201,"HEALS: Primary water"
"(Intercept)137",192.221536563288,0.45159947077068,0.177750127200015,27.3717899581773,56.9305235712051,0.673068334077713,"HEALS: Primary water"
"(Intercept)138",190.667914979376,0.456691989501772,0.165303021601496,27.3489845891615,55.5051781067789,0.665386333184457,"HEALS: Primary water"
"(Intercept)139",191.017726673917,0.451396812221558,0.193166085042422,26.1070607066057,54.2257880658105,0.667440821795444,"HEALS: Primary water"
"(Intercept)140",189.222562550647,0.460441805524686,0.191445358542913,27.0308306007066,55.0767016692511,0.669138008039303,"HEALS: Primary water"
"(Intercept)141",192.898418235473,0.445874868681455,0.190612508705823,26.3278505269435,55.7224212179049,0.674140241179098,"HEALS: Primary water"
"(Intercept)142",191.072956770058,0.446189278496929,0.155765034315273,24.5969009659648,53.6722378569985,0.663510495757034,"HEALS: Primary water"
"(Intercept)143",191.576754277954,0.446904835755741,0.170884878830049,25.3157957002662,54.4252786852238,0.669227333631085,"HEALS: Primary water"
"(Intercept)144",192.920764572483,0.438896373799971,0.207951585975185,24.2524543353041,55.3583532469257,0.666547565877624,"HEALS: Primary water"
"(Intercept)145",190.118192048239,0.457075420753488,0.155444415626256,26.9145214751056,54.8650241779291,0.66726217061188,"HEALS: Primary water"
"(Intercept)146",191.21834269192,0.443814153120024,0.203917250707614,24.0283218282216,53.4981450519231,0.665743635551586,"HEALS: Primary water"
"(Intercept)147",190.651902784024,0.460347974831813,0.18434522021759,28.4319652341293,55.6123644225239,0.668691380080393,"HEALS: Primary water"
"(Intercept)148",191.982255669881,0.445144196905897,0.162786746341942,25.1920472961204,54.9316133304889,0.66726217061188,"HEALS: Primary water"
"(Intercept)149",192.389601880204,0.450282600684022,0.161430276460658,27.1440028122921,53.9860316891624,0.669495310406431,"HEALS: Primary water"
"(Intercept)150",188.845290828253,0.452490789715358,0.197711990655454,24.2634755877958,55.1549484533187,0.668870031263957,"HEALS: Primary water"
"(Intercept)151",190.589353947536,0.449516787520414,0.183609986353755,25.1135506780583,54.0773387183597,0.669138008039303,"HEALS: Primary water"
"(Intercept)152",189.335132746528,0.461067666336678,0.166027812829032,27.3315351815283,54.4867833613635,0.665386333184457,"HEALS: Primary water"
"(Intercept)153",190.839296191146,0.45189796399495,0.165491460626393,26.0792769472623,54.5611410394772,0.667976775346137,"HEALS: Primary water"
"(Intercept)154",190.055297435717,0.448699181066109,0.173734021432641,24.333720849786,52.8265719387823,0.663689146940598,"HEALS: Primary water"
"(Intercept)155",192.432550498693,0.444731800483757,0.164417949024287,25.5183753487038,55.912388442954,0.668423403305047,"HEALS: Primary water"
"(Intercept)156",191.252498680936,0.450229491112348,0.182953092848425,25.9909348227504,56.4058551328915,0.669584635998213,"HEALS: Primary water"
"(Intercept)157",194.164250207472,0.430304812655521,0.175140973757925,22.9133081125246,54.3422423362826,0.664403751674855,"HEALS: Primary water"
"(Intercept)158",192.599410026702,0.452419415041205,0.159179152704839,27.9961394879371,55.4743963080812,0.671013845466726,"HEALS: Primary water"
"(Intercept)159",191.635058819209,0.44667160029402,0.175441501340587,25.3039894288662,52.9320562956451,0.66333184457347,"HEALS: Primary water"
"(Intercept)160",191.483029689774,0.445870045461494,0.186594677162116,24.9110121165069,55.4786125615901,0.66636891469406,"HEALS: Primary water"
"(Intercept)161",191.461898355412,0.446330554568694,0.196314685918304,25.0283102795397,53.9013832468191,0.66243858865565,"HEALS: Primary water"
"(Intercept)162",191.27170208267,0.45211364483558,0.178728354912814,26.5765167148135,55.0114146146043,0.671996426976329,"HEALS: Primary water"
"(Intercept)163",192.773296138432,0.44191186508023,0.180690662630251,25.0114455907421,55.0122246782424,0.669227333631085,"HEALS: Primary water"
"(Intercept)164",190.664672860387,0.451508751441219,0.192326792633146,25.7876559342683,54.8545837105842,0.66636891469406,"HEALS: Primary water"
"(Intercept)165",192.991245941912,0.449578053768156,0.16946641533236,27.5338593676755,56.4086073318857,0.671013845466726,"HEALS: Primary water"
"(Intercept)166",192.074282692626,0.452717712714804,0.201772789932939,27.5606807323622,55.2792258270532,0.672979008485931,"HEALS: Primary water"
"(Intercept)167",189.559324136925,0.455872582067826,0.194107149508073,25.9940790539743,53.2374342450645,0.664582402858419,"HEALS: Primary water"
"(Intercept)168",189.883076839047,0.457684142274348,0.128747186661145,26.8623885628243,54.680881105365,0.669227333631085,"HEALS: Primary water"
"(Intercept)169",191.377210125977,0.447709043623759,0.176660069266568,25.3579972363292,53.4842891295447,0.666279589102278,"HEALS: Primary water"
"(Intercept)170",191.244508370313,0.441392924011695,0.166661476184412,23.3266636193158,53.6669815525335,0.664135774899509,"HEALS: Primary water"
"(Intercept)171",191.722496113919,0.433451808782899,0.185991233892721,21.4175441967972,53.5194820704102,0.667708798570791,"HEALS: Primary water"
"(Intercept)172",190.893054361345,0.448896114631487,0.145586400066668,25.230676201782,54.3045469485578,0.666726217061188,"HEALS: Primary water"
"(Intercept)173",188.867843323537,0.450232675434367,0.182475231364907,23.6072366757323,53.0713818804207,0.66681554265297,"HEALS: Primary water"
"(Intercept)174",191.45965592579,0.4484513793283,0.178672197106816,25.6635898900696,53.9526386628211,0.665297007592675,"HEALS: Primary water"
"(Intercept)175",192.210942737236,0.451987240649331,0.174265085404752,27.4777601447954,55.0756947917697,0.666994193836534,"HEALS: Primary water"
"(Intercept)176",191.316874318091,0.448298015424017,0.158506473242872,25.4747069396264,55.7130861841119,0.666994193836534,"HEALS: Primary water"
"(Intercept)177",193.370448694113,0.448124176700918,0.185991902662524,27.4760252219253,56.1556078704522,0.670477891916034,"HEALS: Primary water"
"(Intercept)178",188.852653074787,0.447618329618212,0.173315428779092,22.8061714645029,54.6238717380866,0.665118356409111,"HEALS: Primary water"
"(Intercept)179",188.006259373694,0.463749365692132,0.181588256511291,26.8087833123309,54.295226539737,0.670477891916034,"HEALS: Primary water"
"(Intercept)180",192.318691117373,0.433671425990592,0.183126074537567,22.0797563521484,52.8074340165307,0.665743635551586,"HEALS: Primary water"
"(Intercept)181",193.460362140527,0.44147236649125,0.183929577079992,25.5663978781977,55.3504354490563,0.667083519428316,"HEALS: Primary water"
"(Intercept)182",189.91679727939,0.453645225505172,0.182413221905071,25.6820065899314,52.7538048568323,0.663599821348816,"HEALS: Primary water"
"(Intercept)183",190.461364117054,0.44183479241779,0.180570833170376,22.6763454500865,53.2691008646583,0.665564984368021,"HEALS: Primary water"
"(Intercept)184",191.133563118025,0.453512172398944,0.160647682337541,26.8587765319963,55.4595807246068,0.669941938365342,"HEALS: Primary water"
"(Intercept)185",192.366203768411,0.445823949660136,0.189602266201662,25.7803297512344,54.727425432321,0.670388566324252,"HEALS: Primary water"
"(Intercept)186",191.65914394879,0.448811958814788,0.166313941814592,25.9714684667087,53.7949737456792,0.664493077266637,"HEALS: Primary water"
"(Intercept)187",190.342517777301,0.455091948039178,0.194100393817043,26.5426133259635,53.9781397582564,0.664403751674855,"HEALS: Primary water"
"(Intercept)188",193.195508104843,0.448536797580774,0.163615898190755,27.4251188810974,56.0046717093043,0.669138008039303,"HEALS: Primary water"
"(Intercept)189",189.835036653207,0.45505350157456,0.189282653598466,26.0235751562205,56.1204244367858,0.667976775346137,"HEALS: Primary water"
"(Intercept)190",191.966632769544,0.449185905449577,0.155212515805163,26.3913660192229,54.978596160763,0.665475658776239,"HEALS: Primary water"
"(Intercept)191",191.354225242074,0.438486267627392,0.17773956714898,22.5626366799706,52.4325715656303,0.663957123715945,"HEALS: Primary water"
"(Intercept)192",192.659390247198,0.454848051512133,0.169031651108054,28.7861702563256,55.3442657579583,0.668244752121483,"HEALS: Primary water"
"(Intercept)193",191.0882469307,0.447567108790796,0.207168407321765,25.0263682885575,55.2720698188573,0.672175078159893,"HEALS: Primary water"
"(Intercept)194",192.02269387329,0.442289594213244,0.188421081603203,24.3743890801041,55.4551181701873,0.667351496203662,"HEALS: Primary water"
"(Intercept)195",192.304200788979,0.44261082170785,0.177436649770371,24.7524573013843,54.1570118441785,0.665832961143368,"HEALS: Primary water"
"(Intercept)196",193.294370662245,0.435486945465289,0.201814957487305,23.6011828637164,54.7267032579078,0.668244752121483,"HEALS: Primary water"
"(Intercept)197",191.004276539193,0.45938723567663,0.183926582155981,28.4955398400538,56.6019348364568,0.670031263957124,"HEALS: Primary water"
"(Intercept)198",193.550033879722,0.433724206897506,0.191394878153573,23.3269651078126,53.7275854831879,0.667172845020098,"HEALS: Primary water"
"(Intercept)199",191.343891436943,0.446164130984424,0.196648392223434,24.8602762654833,55.4320971975121,0.66726217061188,"HEALS: Primary water"
"(Intercept)200",189.758312569416,0.46036673989405,0.178173598120843,27.5440158159635,53.3132526302684,0.665654309959803,"HEALS: Primary water"
"(Intercept)201",191.938925846,0.443370661006004,0.167808660599416,24.6155908100483,53.6129213938773,0.662259937472086,"HEALS: Primary water"
"(Intercept)202",188.995532124369,0.454414505569863,0.186567432131952,24.9919877904018,53.8245915767271,0.664493077266637,"HEALS: Primary water"
"(Intercept)203",191.636245067921,0.445064428958652,0.18028986272651,24.8220583695792,53.5095591386391,0.666279589102278,"HEALS: Primary water"
"(Intercept)204",189.827504691017,0.455527236008286,0.17508248665519,26.1584482377805,53.8109382171509,0.665029030817329,"HEALS: Primary water"
